(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Genic_enhancers
Active_TSS	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Strong_transcription
ZNF_genes_and_repeats	Weak_transcription
Repressed_PolyComb	Enhancers
Enhancers	Flanking_Active_TSS
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Flanking_Active_TSS	Bivalent_Enhancer
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Strong_transcription	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Active_TSS
Heterochromatin	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
